bytes_sent,mean_cwnd,mean_jitter,mean_loss,mean_s_rtt
1756186.0,143806.472149,0.886555,0.068493,78.572829
2002407.0,163705.295808,0.960736,0.060241,78.91411
2240143.0,182164.193617,0.819582,0.054348,78.845985
2430496.0,197898.345227,0.908815,0.10101,79.18845
2090487.0,179240.164459,1.162791,0.224719,79.52093
2245301.0,180540.0,0.760304,0.0,78.67462
2176112.0,180385.108225,0.943946,0.163043,79.057175
2491788.0,203536.133654,0.918146,0.104167,79.390533
2553361.0,224203.266851,1.270476,0.132743,82.23619
3025336.0,239934.681182,0.697694,0.0,78.917628
3075726.0,256562.693536,0.792575,0.076628,79.342211
3419530.0,273877.877326,0.771533,0.0,79.858394
3504528.0,292457.273092,0.883099,0.068027,80.821127
3494946.0,305031.044128,1.088359,0.108303,81.895512
3597587.0,325105.755556,1.549219,0.033113,85.511202
3326613.0,301168.260028,1.073314,0.035714,83.755865
2777300.0,283017.369783,2.235745,0.217391,87.169362
3107271.0,252138.0,0.802948,0.0,79.349884
3354881.0,293622.408369,1.311621,0.066225,83.353812
3013791.0,277262.81365,1.699206,0.158103,83.539683
3115027.0,260895.186747,0.903176,0.15873,80.323005
3122558.0,279889.098235,1.63254,0.173913,83.987302
3578313.0,317287.2,1.292287,0.067568,83.205007
3799005.0,330100.240403,1.000653,0.02924,83.68256
3688193.0,341328.502214,1.290728,0.034247,86.270861
3418959.0,353646.324984,1.755482,0.133779,89.901661
3292332.0,288683.127707,1.614329,0.074627,85.129573
3474897.0,306123.579902,1.42547,0.142349,83.44356
3033257.0,308903.323239,1.707335,0.109091,87.112564
3655463.0,368032.629076,2.229599,0.108303,92.481328
2822423.0,337942.195462,3.248668,0.25,95.683837
2877246.0,301456.693431,3.125209,0.30303,91.402337
3067994.0,322871.369549,2.842723,0.19685,92.660407
3402421.0,318049.958592,1.758156,0.070922,85.790071
3295800.0,314504.740072,1.750924,0.14652,86.101256
3385122.0,354938.373091,2.649926,1.349481,92.385524
3007904.0,298229.136739,2.203377,0.192308,85.999233
3081845.0,297501.772222,2.054472,0.212766,86.543089
3005371.0,311592.257232,2.846582,0.114504,92.047695
3068069.0,273949.942591,1.058962,0.158103,81.78066
3362677.0,302330.114089,1.412378,0.037736,83.203755
3064217.0,300294.947368,2.323671,0.164609,88.1562
3230434.0,326724.587674,2.53997,0.179211,90.795626
3111867.0,304403.576258,2.111367,0.074074,87.362519
3431780.0,305993.876131,1.44311,0.070922,84.106714
3681867.0,358215.309463,1.661173,0.064103,88.89321
3744841.0,370194.348612,1.992706,0.100671,92.268568
3577209.0,380859.287103,2.249833,0.03268,94.191872
3239869.0,346080.932551,2.753547,0.15444,93.994025
3056310.0,298360.442498,1.501585,0.076046,84.622821
3382877.0,327626.266881,1.773148,0.068493,87.047619
3725635.0,332248.765679,1.972593,0.068966,87.521434
3596193.0,393378.319121,2.562329,0.067797,95.80274
3388998.0,389908.452495,2.730447,0.072464,98.351955
3691195.0,403507.317471,2.473404,0.064725,97.736702
3259015.0,329187.470378,2.203329,0.035587,92.300289
3647048.0,351464.244872,1.636243,0.06993,89.247169
3144081.0,335692.988015,2.80564,0.110701,92.150915
3583176.0,360304.906992,1.996619,0.067114,91.181204
3320108.0,364880.577734,2.272169,0.102389,93.22101
3161107.0,364290.271518,3.514079,0.118577,99.369268
3759586.0,387646.718428,2.061589,0.069204,94.089404
3573550.0,396708.983204,2.486486,0.031847,97.315755
3488533.0,405562.703051,2.76105,0.139373,99.194751
3873625.0,408110.615965,2.013514,0.033113,95.930502
3327339.0,361108.396505,2.604938,0.03268,95.560357
3538508.0,361840.820566,2.328632,0.177305,93.088858
3170602.0,340757.315675,3.07377,0.237154,94.921013
3737476.0,329956.29721,1.163708,0.0,84.043393
2714802.0,319989.868866,3.335904,0.263158,96.61611
3752172.0,312890.771919,1.018758,0.032573,79.886158
2872719.0,286904.388525,2.412593,0.122951,90.285833
3546560.0,313512.453636,1.41701,0.106007,83.054184
3560221.0,314315.164258,1.334471,0.097087,83.827986
3720415.0,357577.664078,1.914894,0.066007,89.618351
3614184.0,375656.989556,1.938638,0.070175,93.739717
3281741.0,388770.772125,3.072246,0.10453,98.198856
3587871.0,391978.558843,2.796715,0.135135,96.586585
3854461.0,407308.879805,1.793532,0.0,95.381219
3750337.0,409582.307544,2.532895,0.032895,98.723684
3714216.0,427376.384615,2.691906,0.032573,100.032637
3439141.0,436490.860299,2.90297,0.038314,101.39538
3402147.0,352613.815407,2.717359,0.13289,94.086053
3669737.0,371384.402697,1.876147,0.033333,92.40498
3492437.0,382935.182373,2.698687,0.09901,96.399447
2981469.0,354657.3868,2.67978,0.232558,95.582219
3502907.0,320465.624915,2.215364,0.174825,88.513032
2855768.0,318063.118324,3.20285,0.166667,94.041911
3544110.0,319326.273453,1.4689,0.171233,83.513329
3685289.0,323799.573099,1.243028,0.065789,82.587649
3099461.0,331560.736446,2.723372,0.155642,91.873563
3365527.0,303991.313938,1.14462,0.069686,82.93146
2840668.0,301916.859469,2.898701,0.193237,90.65974
3411756.0,315712.899731,1.706529,0.311419,85.019244
3639012.0,319407.723172,1.454737,0.063492,84.705263
3491354.0,369534.010951,2.545836,0.069686,93.641707
3535882.0,384728.90508,2.143149,0.105263,96.070211
3117624.0,350147.175334,3.348679,0.149813,97.176604
3170471.0,324996.61658,2.373576,0.15444,90.712984
3541835.0,348999.607337,1.967338,0.102389,88.878388
3344163.0,322928.51857,1.722143,0.073529,88.025
3545691.0,341699.193655,2.032148,0.065789,89.71067
3705667.0,339407.681326,1.349773,0.068027,86.083063
3204266.0,321943.21068,2.214499,0.142857,91.33707
3330954.0,339848.313517,2.420131,0.108696,91.572575
3851578.0,351115.936369,1.4582,0.032258,85.530313
3697920.0,408306.058824,2.199101,0.032051,96.847784
3330379.0,391495.708661,3.069869,0.190114,99.794032
2871743.0,327761.342555,2.4005,0.11811,89.446295
3576468.0,354699.377483,2.767615,0.135135,93.365854
3766465.0,357035.48,1.472563,0.065147,89.331181
3662643.0,400389.700521,1.856287,0.034843,93.832335
3478392.0,353069.658816,2.699109,0.066007,94.401645
3448864.0,361417.076248,2.219834,0.18315,93.717753
2985556.0,352642.157303,3.248366,0.189394,94.392157
3563190.0,425975.519308,3.446866,0.10274,104.314714
3594126.0,426297.805447,2.862823,0.069686,100.905898
3448227.0,373922.056872,2.690443,0.068259,95.518698
3416265.0,369023.856546,3.028612,0.137457,96.19814
3488594.0,385430.353019,1.866894,0.141343,92.988396
3554697.0,442499.874914,3.482493,0.101351,102.892157
2782929.0,410785.918961,3.683829,0.131004,103.914722
2997968.0,243328.131122,1.120746,0.15748,80.247164
2554580.0,219661.509607,0.896226,0.091324,79.701887
2982272.0,243321.341327,1.083471,0.122951,79.693388
2927885.0,242370.681148,1.187395,0.211864,80.019328
3289059.0,290487.278526,1.352855,0.077821,82.917277
3187465.0,301995.124282,1.483063,0.181159,84.171576
3891543.0,314992.727617,0.931714,0.0,81.833224
3532176.0,327084.162683,1.656489,0.103448,86.183206
3797877.0,342546.841584,1.25274,0.032895,86.13991
3082720.0,298453.471386,1.830781,0.11194,86.931087
3399998.0,298124.988811,1.063604,0.036496,82.024735
3138237.0,273003.807458,1.240741,0.074906,81.381944
3268438.0,297455.966642,1.551622,0.072727,84.393805
3691436.0,298717.675728,0.709914,0.033557,79.932801
3409774.0,349545.064718,2.52,0.175439,91.273571
3769439.0,358577.967904,1.497732,0.10101,88.703824
3353039.0,368441.37535,2.314265,0.068729,93.91021
3426766.0,375998.27705,3.080872,0.18797,98.313643
3189849.0,331509.217264,2.174203,0.144928,89.131208
3265666.0,327917.642294,2.314706,0.140845,89.128676
3330998.0,332561.025496,2.191551,0.109489,90.393299
3398853.0,367214.007304,2.138776,0.103448,95.282313
3203348.0,315380.531636,2.067663,0.202429,87.402046
2962542.0,328616.311669,2.975132,0.237154,93.223813
3140365.0,342351.640512,2.681555,0.203252,93.616212
3532598.0,329448.272545,1.871012,0.034602,86.727766
3668545.0,341908.057554,1.610363,0.063291,86.294751
3038865.0,341602.333333,2.480586,0.149254,93.837363
3612514.0,319115.060481,1.220399,0.035842,84.009272
3309066.0,338364.238701,2.213256,0.212766,90.985591
3353399.0,383137.533239,3.407328,0.123457,97.757902
2996082.0,394442.124009,3.335303,0.167224,100.392171
3984549.0,415166.412106,2.403808,0.0,97.935653
3379374.0,338667.028846,2.225829,0.071174,92.052929
3451353.0,355745.367072,2.258513,0.228137,91.058374
3428601.0,357479.314676,2.295854,0.107527,91.410401
3589133.0,411899.346003,2.589812,0.060423,98.634048
3460201.0,392558.434511,3.033946,0.193798,99.016973
3632465.0,367163.089785,2.040532,0.03096,92.508306
3538433.0,367329.047403,1.775348,0.098039,91.230616
3500585.0,325175.884802,2.024443,0.0,92.232926
3602502.0,368025.516364,1.115835,0.031949,89.204559
3737574.0,367428.927645,2.299581,0.034247,93.115922
3392279.0,420069.361053,3.147832,0.17301,100.823738
3751739.0,430514.453792,2.850746,0.035971,101.776119
3737409.0,450457.627564,3.026059,0.030211,102.605863
3391257.0,423278.379547,3.555788,0.11236,103.103208
3595889.0,391089.973702,2.472409,0.094937,97.159489
3393532.0,389814.921649,2.842365,0.197628,99.602393
3529415.0,390768.585266,3.166782,0.12987,97.724114
3183985.0,350344.648,2.709294,0.106383,94.322677
3627680.0,342718.107672,1.697174,0.100671,88.115074
3380615.0,328183.251743,1.802425,0.070922,86.850214
3628697.0,332130.34202,1.485638,0.066445,86.551102
3431177.0,378811.493007,3.069584,0.151515,96.897418
3562344.0,401123.2,2.660326,0.03268,98.828804
3420476.0,402462.600945,2.600965,0.068027,96.951757
3270491.0,399049.274286,3.381022,0.10989,102.628467
3342502.0,339365.828048,2.797268,0.110294,96.199856
3459454.0,357056.061941,2.42083,0.138408,92.812104
3552361.0,354743.586711,2.193614,0.13986,91.493207
3259724.0,358224.980548,2.917768,0.110294,96.229075
3810936.0,358956.314146,0.964602,0.0,87.511378
3562189.0,374937.690897,2.111785,0.069444,92.725253
3625938.0,425955.421482,2.719335,0.152905,99.257103
3385597.0,348767.883152,2.747922,0.114943,96.617729
2567150.0,269915.110724,2.520463,0.248963,90.61121
2452949.0,202224.898921,0.961732,0.157895,79.106747
2871758.0,242864.148883,1.196262,0.119048,81.318607
3006814.0,254885.343849,1.071659,0.080645,81.065217
3354238.0,271411.46789,0.843542,0.036101,79.336531
3072473.0,280543.803982,1.850475,0.158103,85.075158
2643838.0,223362.112478,1.153636,0.090498,80.226364
2735766.0,246660.790774,1.312606,0.168776,81.777683
3141081.0,271176.693164,1.533981,0.040323,84.024272
3695082.0,300372.221576,0.804377,0.03268,79.743369
3400872.0,311931.088827,1.231707,0.111524,83.061693
3434472.0,323249.400137,2.128895,0.100334,87.975212
3185193.0,324838.825236,2.012094,0.149254,87.530612
3532527.0,285879.0,1.091472,0.034843,81.929849
3230085.0,284101.821711,1.162704,0.074074,81.693165
3384580.0,311333.863994,1.599706,0.109091,84.815305
3105824.0,293517.90597,1.671053,0.118577,85.793344
3393774.0,294009.533333,1.390036,0.03413,83.778648
3613206.0,294039.0,0.753203,0.033557,79.549562
3839714.0,312805.309806,0.739922,0.0,80.594278
3856799.0,355098.11635,0.994311,0.0,86.85019
3417595.0,364888.727679,1.923634,0.10101,91.595787
3534549.0,374013.701779,3.056893,0.107914,96.57841
3407729.0,383533.154225,2.567803,0.142349,95.185642
3544773.0,384510.451697,2.927527,0.076923,98.392287
3377674.0,393443.14936,2.674231,0.160772,97.988287
2636611.0,290976.936407,3.241129,0.218341,94.530645
3199490.0,341706.909953,3.467095,0.153846,95.341091
3630535.0,347892.629086,1.806386,0.107143,88.518342
3212923.0,348675.688713,2.813187,0.107143,93.417582
3395879.0,337224.633842,1.951029,0.06993,89.234918
3422346.0,353166.346023,2.137282,0.12,92.547038
3450279.0,338910.973883,1.674665,0.129032,88.196189
3499427.0,344171.078629,2.497611,0.06689,90.414334
3184862.0,308400.950072,1.863839,0.07326,86.785714
3024217.0,330759.125687,2.835209,0.160643,93.319132
3385290.0,318278.374656,1.819533,0.079051,87.33758
3784598.0,356645.026906,1.577252,0.030581,89.270874
3555969.0,365730.889481,2.290212,0.100334,94.289528
3357561.0,332684.507277,2.205363,0.105634,89.15314
3032831.0,291008.640467,1.445687,0.15748,83.502396
3480555.0,317637.139646,1.839944,0.070175,87.193459
3800265.0,317751.77598,0.793967,0.03268,81.179718
3723634.0,367707.433999,1.992053,0.064935,91.060265
3450757.0,383945.151226,2.591865,0.170648,96.273492
3258996.0,363285.614407,2.423132,0.082645,95.00431
2737655.0,329700.424786,3.448819,0.23166,94.869641
3802766.0,335620.0,1.311738,0.032154,86.784477
3316199.0,318858.453114,1.318745,0.038462,86.179431
3294615.0,334255.065667,2.701166,0.17301,91.690233
3481812.0,333815.796383,1.841083,0.074627,87.475364
3266034.0,378855.074154,3.062268,0.102389,97.415122
3251916.0,339848.150146,2.761693,0.18797,95.332591
3162067.0,336667.969072,2.088906,0.150376,88.896657
3718900.0,342313.990304,1.81516,0.066667,87.688165
3131361.0,304190.921053,2.414361,0.075188,90.710546
3896951.0,341740.0,0.84769,0.0,84.549313
3790221.0,341546.235625,1.151883,0.032468,86.350989
3586441.0,345112.701051,1.821138,0.181159,89.340786
3164200.0,337277.008142,2.876328,0.140351,93.238998
3080155.0,338908.615268,2.757221,0.204918,93.552693
3294979.0,338820.860955,2.619557,0.221402,91.635974
3095454.0,332761.69515,2.689465,0.077821,92.296384
3415521.0,354544.637483,2.184045,0.069444,91.03289
3044288.0,320951.262937,1.806056,0.144928,89.238645
3139525.0,288244.746118,1.871937,0.19305,85.083794
3032055.0,258416.559095,1.71843,0.084388,82.950512
3364180.0,290008.319944,1.263879,0.106383,82.36049
3391441.0,289986.71108,1.009246,0.038023,81.546942
3579865.0,331842.391528,1.415775,0.092879,85.17246
3421453.0,349321.414756,2.84752,0.14652,93.321984
3808701.0,362075.558025,1.415716,0.034602,89.584284
3689065.0,373472.87468,1.683761,0.09375,91.073636
3322872.0,372141.623293,3.014012,0.222222,97.55826
3519497.0,384542.851306,2.524691,0.033223,96.465021
3724027.0,402601.912046,2.208984,0.032468,96.330078
3286876.0,328332.579498,2.026391,0.037453,90.983595
3152421.0,344986.809905,2.764619,0.243056,92.550703
3416802.0,346665.285809,2.173616,0.149254,90.328776
3895053.0,377362.034416,2.068348,0.062696,92.122097
3380187.0,363067.527526,2.464438,0.11194,93.521337
3232893.0,350813.943355,2.912593,0.185185,93.105185
2626425.0,302091.19168,2.789649,0.241935,90.941569
3665297.0,352856.295423,2.558304,0.216606,91.902473
3574444.0,352854.702255,1.627876,0.032573,89.077131
3246613.0,342503.620271,3.011679,0.109091,95.542336
3502759.0,344943.742702,1.998601,0.105263,90.434266
3652849.0,391270.056057,2.059868,0.03268,94.370395
3665109.0,420919.063226,2.147272,0.065789,97.424721
3405154.0,427452.073971,4.068133,0.18315,106.440028
3516295.0,414656.536153,3.332406,0.10274,103.566064
3685587.0,443625.612113,2.923734,0.032895,102.171598
3425598.0,398628.84605,2.998624,0.036232,101.245699
3334451.0,385620.170213,2.902668,0.109489,95.917087
3171880.0,378959.807333,3.535793,0.143369,100.408856
3750281.0,392004.267352,2.169371,0.032573,96.074627
3467192.0,386097.796854,2.034146,0.068493,93.95331
3730676.0,385027.859264,2.877216,0.066225,97.056467
3550705.0,456470.342003,3.011858,0.06734,101.538867
3212960.0,387138.889217,3.541478,0.275591,102.085973
3353739.0,388907.648668,3.715203,0.103093,100.548894
3167352.0,408428.944519,3.010899,0.11811,101.363079
3583229.0,381085.730659,2.512106,0.134228,96.746148
3101516.0,379386.393617,3.700539,0.114068,101.153195
3737367.0,415809.145078,1.991339,0.032573,94.191872
3274474.0,394298.52223,4.009339,0.114068,108.430316
3738536.0,396803.538364,1.903796,0.031949,92.835079
2790134.0,368191.961882,4.004156,0.289256,102.246883
3739208.0,372116.904092,2.186031,0.064935,92.31658
3359794.0,350318.353352,2.625,0.107527,93.284286
3666086.0,342654.538907,1.392221,0.032258,86.568227
3382855.0,351346.407252,1.992733,0.109091,89.380087
3450742.0,361044.572586,2.765271,0.035971,97.247769
3539292.0,347659.452603,1.761255,0.137931,87.530014
3597185.0,347257.050625,2.063545,0.064935,88.795987
3241560.0,359470.78396,2.837278,0.14652,95.005917
3622638.0,347999.446394,1.773298,0.067114,88.914078
3864708.0,382415.466919,1.353698,0.033003,89.925402
3431940.0,404756.83871,2.588936,0.067568,98.654062
3426641.0,416905.917966,3.232574,0.068493,102.251898
2566305.0,310995.054054,3.090129,0.226244,95.815451
3590661.0,288332.974465,0.902837,0.0,80.15461
2900416.0,288350.280389,2.183168,0.195312,87.260726
3348239.0,299878.011519,1.56652,0.177936,83.826023
3266192.0,337246.25206,1.895597,0.196078,89.456676
3503787.0,353280.498248,2.339986,0.072464,90.40556
3542456.0,363296.750337,2.624481,0.196721,94.132089
3390461.0,372955.877863,2.924448,0.067568,96.177477
3720330.0,383856.617386,1.984977,0.033333,93.464402
3667234.0,392756.874275,2.106481,0.101695,94.715608
2896510.0,302370.454545,2.668548,0.15444,91.395968
3871398.0,336942.950061,1.356781,0.031546,86.069708
3608431.0,358688.497433,1.501328,0.097087,88.531873
3953641.0,406597.931592,2.164975,0.0,96.109772
3343494.0,386856.149417,2.878407,0.099668,98.954577
3403526.0,352659.717537,2.191967,0.076046,90.011572
3131334.0,352551.876281,3.400482,0.145985,97.525682
3828578.0,383982.119062,1.918495,0.031746,91.002508
3415503.0,417447.62069,2.67101,0.066667,99.552443
3327757.0,380541.822292,4.340729,0.155642,105.268621
3415907.0,365291.179239,2.053597,0.175439,91.565585
3380202.0,362059.017434,2.994302,0.150376,96.345442
3357274.0,419031.582026,3.633213,0.070671,101.813718
3570727.0,429437.246502,2.893487,0.070175,101.921303
3246953.0,443857.190244,3.874823,0.075472,107.577793
3184246.0,394865.61036,4.138143,0.207612,102.972371
3254788.0,344580.937545,2.092799,0.117188,91.951002
3557831.0,377507.594879,2.220588,0.035088,93.415107
3280048.0,376633.802301,2.655096,0.271186,95.629247
3770889.0,389068.158131,1.998044,0.032573,93.400261
3662964.0,387122.158391,2.470663,0.065574,97.674745
3512759.0,383410.055707,2.102422,0.104167,93.642907
2994390.0,377324.009939,3.856255,0.191571,104.787102
3636481.0,367413.198488,1.743243,0.03268,92.997426
3584425.0,354675.999299,2.195104,0.035461,92.017279
3428530.0,376207.867171,2.454927,0.138889,94.99441
3489483.0,399499.994709,2.682861,0.068729,98.530364
3750344.0,453785.279025,3.14769,0.032787,103.772934
3750256.0,452218.867949,3.282933,0.03268,103.479559
3427565.0,466455.755541,3.810368,0.103448,107.929741
3154058.0,466815.255911,4.011283,0.23166,106.683357
3995189.0,484996.221498,3.615182,0.0,104.366337
3552539.0,490085.997442,3.714656,0.030769,107.132944
3751537.0,497359.475648,3.919231,0.065574,107.714744
3750592.0,506029.326739,4.138312,0.032573,108.26039
3241286.0,381725.640266,3.812641,0.158103,104.376975
2964920.0,423836.85,4.002309,0.148148,106.587375
3164581.0,427810.255735,3.765668,0.145985,107.694142
3308680.0,427849.86516,3.9317,0.195312,106.518189
3324358.0,425183.154383,3.947826,0.153257,106.1083
3450182.0,449248.661202,3.659516,0.067114,107.578547
2866233.0,385050.577828,3.89239,0.15873,105.122214
2773896.0,236096.937015,1.400353,0.044248,83.078483
2952303.0,239065.080064,0.762768,0.043668,79.172158
3223443.0,261255.319403,0.786748,0.03861,79.560548
3613256.0,294203.890873,0.873806,0.0625,79.681446
3462320.0,304345.78504,1.368641,0.18797,81.886411
3329596.0,315990.460127,1.959004,0.179856,86.32284
3670084.0,325248.304713,1.508406,0.093168,84.419637
3907566.0,343623.957168,0.824384,0.0,84.912824
2924710.0,301707.230284,2.01876,0.121457,88.52447
3440336.0,303036.0,1.54841,0.034602,84.091166
3599824.0,310525.296937,1.049125,0.067797,82.304172
3600640.0,361276.398671,2.383299,0.102389,91.73922
3196079.0,369098.203209,2.359257,0.140845,92.991741
3536267.0,353264.985386,2.729403,0.140351,94.283381
3669860.0,322814.773737,1.443363,0.067568,85.116053
3398570.0,322101.584722,1.798439,0.069686,86.180979
3599266.0,339901.548917,1.55578,0.141844,86.706989
3364489.0,322956.498949,2.185847,0.103806,89.164403
3320728.0,305008.460027,1.514104,0.140845,85.992243
3689505.0,314540.966981,1.138946,0.033003,82.831622
3570854.0,320371.768924,1.44891,0.103448,84.952316
3673078.0,347418.124268,1.429819,0.065359,86.931498
3758045.0,384045.506633,1.577692,0.034014,92.674404
3297361.0,398754.365385,2.712141,0.130719,97.413185
3377692.0,364276.766946,3.128483,0.079365,97.222136
3570141.0,345037.693182,1.670972,0.20339,90.131883
3477904.0,346680.807196,2.358333,0.099668,90.852083
3378064.0,355138.920853,2.209598,0.11583,90.040932
3259773.0,308444.916176,1.773313,0.107914,87.18423
3031885.0,342675.558469,2.556038,0.107143,91.4859
3719712.0,386401.141259,2.538956,0.107527,95.423874
3018610.0,371792.762481,3.312741,0.150376,98.397683
3327488.0,348238.892535,2.173684,0.103806,90.942763
4061336.0,353079.0,1.438756,0.0,87.710305
3435813.0,372421.498243,1.801287,0.071942,92.66619
3413431.0,356504.255247,2.831267,0.067797,93.745179
2922107.0,332935.321314,1.935216,0.214592,89.755814
3371787.0,352196.953911,2.836778,0.138889,94.02851
3628553.0,353466.014379,1.870667,0.101351,89.084
3444421.0,365896.625333,1.8107,0.100671,91.32716
3541514.0,345632.748475,1.840141,0.074074,90.283803
2960601.0,317742.319033,2.674345,0.153257,91.838761
3042859.0,303886.55513,2.865939,0.172414,92.05378
3562535.0,299880.0,1.011692,0.064935,81.892022
3594597.0,315257.472149,1.134602,0.070423,82.840925
2765422.0,290712.337298,1.599134,0.12605,84.969697
3385210.0,300577.498255,1.309456,0.067797,83.187679
3376730.0,296810.761538,1.272466,0.145455,81.230769
3589797.0,340329.251166,1.859794,0.102389,87.181443
3457125.0,361022.10143,2.153254,0.102389,91.979706
3790357.0,373134.004994,1.772844,0.031949,92.084299
3316375.0,372541.669725,2.881924,0.187266,97.086006
3604488.0,391597.063648,3.151535,0.066225,98.348465
3497674.0,394476.10253,2.645819,0.068966,97.552005
3409796.0,399531.555868,2.751433,0.140845,99.497851
3589281.0,417572.282134,2.45174,0.035461,99.131976
3211539.0,368628.615721,3.082596,0.175439,97.888643
3692636.0,360481.786906,1.540065,0.034483,89.839088
3137110.0,323395.040831,2.426829,0.11583,93.301829
3092526.0,346446.790535,2.806809,0.273438,90.669042
3010346.0,354132.972054,3.108712,0.27451,96.116423
3320763.0,353475.446794,2.252617,0.13289,92.193301
3209944.0,341199.851911,3.498369,0.205761,97.862153
3526423.0,360107.407973,2.030282,0.105263,91.582932
3877064.0,408343.913611,2.280101,0.0,94.891635
3573936.0,434508.236364,2.454306,0.032895,99.169625
3556691.0,377996.438005,2.616127,0.035336,97.995176
3386198.0,374188.308067,2.459133,0.10989,95.120824
3493499.0,377545.58378,2.403292,0.098039,94.165981
2088076.0,370601.056577,7.292507,18.85906,103.916427
3711687.0,362251.964171,2.152498,0.032468,92.113563
3061243.0,347141.98407,2.822616,0.18797,96.002956
3310966.0,330361.249443,1.995489,0.074627,89.680451
3907077.0,363490.865929,1.609911,0.032154,90.785896
3330998.0,368112.662031,2.433547,0.109489,94.956645
3642290.0,398130.18012,2.383197,0.098361,95.831967
3525027.0,403376.498658,3.121045,0.108303,101.649243
3140652.0,411183.17254,3.704869,0.110701,103.588015
3548649.0,365709.333111,2.29516,0.103448,91.972052
3584006.0,366998.686962,2.136642,0.064309,92.443916
3555123.0,421989.147878,3.023761,0.104167,100.460964
3388368.0,386274.303797,2.839771,0.107143,99.134478
3046004.0,330460.417887,2.228707,0.12,91.601735
2998924.0,357143.546232,3.533015,0.329218,98.346062
3210172.0,397069.856759,3.304258,0.135593,100.529533
3738886.0,442421.527199,3.36041,0.068027,104.23413
3582033.0,449959.92392,3.185366,0.070671,103.418815
3129539.0,420144.924739,4.024079,0.110294,109.385977
3612327.0,385498.163787,2.569735,0.069204,95.558577
3574855.0,390523.835158,2.471204,0.034364,96.171466
3425585.0,405276.03178,3.349605,0.135593,102.109835
3510622.0,385468.807333,2.664174,0.107143,97.186268
3127218.0,341272.934799,2.936965,0.110294,96.706615
3134800.0,367035.341108,3.173913,0.11583,97.827586
3421870.0,314951.785714,1.598722,0.252708,84.301136
3740070.0,374481.286704,1.732731,0.0,90.868302
3667738.0,388475.605927,2.04129,0.034364,93.927742
3822327.0,396148.037203,2.119032,0.061538,95.937214
3411349.0,401137.337079,2.458571,0.106007,96.937143
3300417.0,406528.282667,3.504743,0.136986,103.138211
3368514.0,370719.276878,3.564141,0.114068,101.514629
3474435.0,355346.442399,2.16586,0.106383,91.926745
3041572.0,315200.398312,2.094937,0.15444,89.938291
3689106.0,359881.713733,2.140594,0.065789,92.621782
3052958.0,348583.836167,3.301252,0.206612,94.552426
3063621.0,363086.881713,3.198957,0.24,97.385991
3398393.0,358230.170058,2.891912,0.135135,95.632353
3367082.0,336534.041608,1.485262,0.071174,86.951833
3465989.0,357472.724783,2.025136,0.142857,91.678668
3264872.0,352552.331828,2.933231,0.113208,93.438987
3108101.0,353530.418382,3.387387,0.149813,98.589339
3360337.0,352078.220969,2.057143,0.152091,91.39932
3585156.0,386172.732155,3.201294,0.16835,97.923796
3339988.0,429094.989768,3.285021,0.038168,102.975035
3210047.0,319076.884211,2.645161,0.145455,94.238095
3320200.0,363293.434238,2.90334,0.137931,94.228856
3405669.0,367329.24846,1.803221,0.166667,91.056723
3711158.0,402289.648829,2.062244,0.034247,94.822161
3239548.0,369304.091353,3.194444,0.177936,98.425214
3800579.0,368101.602783,2.132112,0.068259,94.065402
3329615.0,419280.278853,3.165932,0.107527,100.859031
3276937.0,367624.912742,3.174929,0.109489,99.045326
3229296.0,375015.435424,2.656437,0.076336,95.013473
3346559.0,392396.969782,2.844667,0.102389,97.764495
3457369.0,356258.085271,2.385117,0.03413,94.6547
3483491.0,352718.199716,1.876901,0.034722,91.100652
2973391.0,325411.803162,3.071832,0.205761,95.841808
3725192.0,353753.970475,1.595112,0.06689,88.07926
3843347.0,387778.757595,1.533207,0.032362,92.131562
3758262.0,398379.939279,2.104823,0.0,95.702894
3447159.0,406659.716388,2.900341,0.105263,99.709215
3289423.0,366284.4,2.956618,0.182482,97.614706
3280151.0,350002.973298,2.391604,0.138889,91.309704
3413528.0,350847.927181,2.122313,0.078431,91.831727
3148873.0,272037.164794,1.76941,0.179211,85.283385
3394858.0,295727.309673,1.337401,0.145455,82.834171
3703530.0,299454.555483,0.687668,0.032787,79.235255
3559770.0,350397.072937,1.525066,0.065359,88.128628
3560508.0,364399.601909,2.175476,0.141343,91.664553
3179493.0,320970.073206,2.619476,0.073801,93.096629
1526337.0,262399.997429,0.891566,0.220588,79.98929
502997.0,40803.313043,0.675926,0.0,77.203704
661973.0,54452.32,0.710145,0.181818,77.434783
795792.0,64462.493075,0.873529,0.307692,77.605882
758501.0,61177.450292,0.902141,0.163934,77.743119
747696.0,61200.0,0.815385,0.0,77.501538
875297.0,70113.385827,0.832432,0.144928,77.559459
1058361.0,86942.061135,0.887097,0.229885,78.064516
1140753.0,94406.407619,0.833671,0.208333,78.133874
1094792.0,89699.538462,0.848276,0.0,77.866667
1121373.0,91798.787879,0.820896,0.107527,77.96162
1288833.0,105899.159049,0.836812,0.093458,77.927894
1505851.0,122608.951368,0.836834,0.162602,78.361874
1659828.0,137870.08547,0.928251,0.071942,78.641256
1911010.0,156244.321516,0.936061,0.063694,78.810742
2206670.0,176788.841202,0.930839,0.0,78.727891
2402809.0,199840.482927,1.043967,0.150754,79.844581
2647617.0,224461.154978,1.180556,0.142857,80.193519
3035628.0,248554.539795,0.985962,0.115385,79.763832
